city,station,latitude,longitude,pollutant_id,pollutant_avg
A0ntapur,Gulzarpet,14.675886,77.593027,SO2,0
Chittoor,Gangineni Cheruvu,13.20488,79.097889,SO2,12
Tirupati,Tirumala,13.67,79.35,NH3,3
Tirupati,Tirumala,13.67,79.35,CO,47
Tirupati,Tirumala,13.67,79.35,OZONE,34
Tirupati,Vaikuntapuram,13.615387,79.40923,PM10,91
Tirupati,Vaikuntapuram,13.615387,79.40923,CO,48
Vijayawada,HB Colony,16.536107,80.594233,PM10,46
Vijayawada,HB Colony,16.536107,80.594233,CO,24
Vijayawada,Rajiv Gandhi Park,16.509717,80.612222,PM2.5,66
Vijayawada,Rajiv Gandhi Park,16.509717,80.612222,OZONE,52
Visakhapat0m,GVM Corporation,17.72,83.3,PM2.5,186
Guwahati,IITG,26.2028636,91.70046436,PM2.5,202
Guwahati,IITG,26.2028636,91.70046436,SO2,13
Guwahati,IITG,26.2028636,91.70046436,OZONE,8
0gaon,Christianpatty,26.349082,92.68449,PM2.5,87
0lbari,Bata Chowk,26.446912,91.439057,NO2,49
Silchar,Tarapur,24.82827,92.79525,NH3,1
Silchar,Tarapur,24.82827,92.79525,CO,32
Sivasagar,Girls College,26.987634,94.636574,NH3,2
Araria,Kharahiya Basti,26.146529,87.454184,OZONE,27
Arrah,New DM Office,25.5626095,84.663264,PM10,170
Aurangabad,Gurdeo 0gar,24.75746,84.366208,OZONE,28
Bettiah,Kamal0th 0gar,26.80365,84.51954,SO2,15
Bhagalpur,DM Office_Kachari Chowk,25.251013,86.989001,CO,60
Bhagalpur,Mayaganj,25.265194,87.012947,SO2,12
Bihar Sharif,D M Colony,25.204762,85.51496,NH3,2
Gaya,Collectorate,24.7955,84.9994,OZONE,58
Gaya,Kareemganj,24.792403,84.992416,NO2,30
Gaya,SFTI Kusdihra,24.762518,84.982348,CO,40
Gaya,SFTI Kusdihra,24.762518,84.982348,OZONE,40
Hajipur,Industrial Area,25.697189,85.2459,PM10,225
Katihar,Mirchaibari,25.560083,87.553265,OZONE,22
Kishanganj,SDM Office_Khagra,26.0881305,87.93840336,PM2.5,95
Kishanganj,SDM Office_Khagra,26.0881305,87.93840336,OZONE,31
Motihari,Gandak Colony,26.63086,84.90051,NO2,105
Motihari,Gandak Colony,26.63086,84.90051,NH3,17
Motihari,Gandak Colony,26.63086,84.90051,OZONE,37
Muzaffarpur,Buddha Colony,26.11442,85.39813,SO2,0
Muzaffarpur,Buddha Colony,26.11442,85.39813,CO,33
Muzaffarpur,Buddha Colony,26.11442,85.39813,OZONE,49
Muzaffarpur,Muzaffarpur Collectorate,26.1209,85.3647,PM2.5,189
Muzaffarpur,Muzaffarpur Collectorate,26.1209,85.3647,OZONE,39
Pat0,DRM Office Da0pur,25.586562,85.043586,NO2,41
Pat0,DRM Office Da0pur,25.586562,85.043586,CO,66
Pat0,Govt. High School Shikarpur,25.592539,85.227158,PM2.5,227
Pat0,Govt. High School Shikarpur,25.592539,85.227158,PM10,204
Pat0,Muradpur,25.619651,85.147382,NO2,54
Pat0,Muradpur,25.619651,85.147382,NH3,10
Pat0,Rajbansi 0gar,25.599486,85.113666,CO,98
Pat0,Samanpura,25.596727,85.085624,CO,179
Pat0,Samanpura,25.596727,85.085624,OZONE,23
Rajgir,Dangi Tola,25.0328,85.41948,PM2.5,273
Rajgir,Dangi Tola,25.0328,85.41948,NH3,1
Saharsa,Police Line,25.892357,86.590325,OZONE,6
Siwan,Chitragupta 0gar,26.2271665,84.3570427,PM2.5,0
Siwan,Chitragupta 0gar,26.2271665,84.3570427,NO2,43
Siwan,Chitragupta 0gar,26.2271665,84.3570427,SO2,29
Siwan,Chitragupta 0gar,26.2271665,84.3570427,OZONE,36
Chandigarh,Sector 22,30.735567,76.775714,PM2.5,346
Chandigarh,Sector 22,30.735567,76.775714,PM10,236
Chandigarh,Sector 22,30.735567,76.775714,CO,98
Chandigarh,Sector 22,30.751462,76.762879,NO2,29
Bhilai,32Bungalows,21.194815,81.31477,NO2,25
Bhilai,32Bungalows,21.194815,81.31477,SO2,10
Bhilai,32Bungalows,21.194815,81.31477,OZONE,6
Bilaspur,Mangala,22.08815,82.13737,PM2.5,0
Chhal,0wapara SECL Colony,22.118125,83.140608,PM2.5,118
Chhal,0wapara SECL Colony,22.118125,83.140608,NO2,0
Korba,Urja 0gar,22.348441,82.549611,NO2,75
Kunjemura,OP Jindal School,22.12665,83.483212,NO2,70
Milupara,Govt. Higher Secondary School,22.1910172,83.5197009,PM2.5,68
Raipur,AIIMS,21.258815,81.578979,PM10,0
Raipur,AIIMS,21.258815,81.578979,NO2,76
Raipur,Bhatagaon New ISBT,21.219665,81.630094,PM2.5,0
Raipur,Bhatagaon New ISBT,21.219665,81.630094,OZONE,20
Raipur,Krishak 0gar,21.237755,81.705301,PM10,126
Raipur,Krishak 0gar,21.237755,81.705301,NO2,38
Raipur,Krishak 0gar,21.237755,81.705301,SO2,9
Tumidih,OP Jindal Industrial Park,22.06631475,83.33820077,NO2,22
Delhi,Alipur,28.815329,77.15301,NO2,56
Delhi,Alipur,28.815329,77.15301,NH3,11
Delhi,A0nd Vihar,28.647622,77.315809,PM10,381
Delhi,Ashok Vihar,28.695381,77.181665,NH3,18
Delhi,Ashok Vihar,28.695381,77.181665,CO,155
Delhi,Aya 0gar,28.4706914,77.1099364,PM10,244
Delhi,Aya 0gar,28.4706914,77.1099364,OZONE,48
Delhi,Bawa0,28.7762,77.051074,PM2.5,377
Delhi,CRRI Mathura Road,28.5512005,77.2735737,NO2,28
Delhi,DTU,28.7500499,77.1112615,NO2,96
Delhi,Dwarka,28.5710274,77.0719006,OZONE,16
Delhi,IGI Airport (T3),28.5627763,77.1180053,CO,91
Delhi,IHBAS,28.6811736,77.3025234,SO2,0
Delhi,ITO,28.628624,77.24106,PM2.5,418
Delhi,ITO,28.628624,77.24106,CO,78
Delhi,Jahangirpuri,28.73282,77.170633,SO2,16
Delhi,Lodhi Road,28.5918245,77.2273074,PM10,220
Delhi,Lodhi Road,28.5918245,77.2273074,CO,102
Delhi,Major Dhyan Chand 0tio0l Stadium,28.611281,77.237738,PM10,301
Delhi,Major Dhyan Chand 0tio0l Stadium,28.611281,77.237738,OZONE,26
Delhi,Mandir Marg,28.636429,77.201067,PM2.5,367
Delhi,Mandir Marg,28.636429,77.201067,PM10,260
Delhi,Mundka,28.684678,77.076574,PM2.5,439
Delhi,Mundka,28.684678,77.076574,PM10,355
Delhi,NSIT Dwarka,28.60909,77.0325413,SO2,14
Delhi,0jafgarh,28.570173,76.933762,NO2,13
Delhi,0jafgarh,28.570173,76.933762,NH3,4
Delhi,0jafgarh,28.570173,76.933762,OZONE,29
Delhi,0rela,28.822836,77.101981,PM10,238
Delhi,0rela,28.822836,77.101981,NO2,30
Delhi,0rela,28.822836,77.101981,NH3,17
Delhi,0rela,28.822836,77.101981,SO2,2
Delhi,Nehru 0gar,28.56789,77.250515,SO2,15
Delhi,North Campus,28.6573814,77.1585447,PM10,0
Delhi,Okhla Phase,28.530785,77.271255,NO2,113
Delhi,Okhla Phase,28.530785,77.271255,OZONE,41
Delhi,Punjabi Bagh,28.674045,77.131023,SO2,16
Delhi,Pusa,28.639652,77.146275,PM10,370
Delhi,Pusa,28.63611,77.173332,CO,99
Delhi,R K Puram,28.563262,77.186937,OZONE,71
Delhi,Rohini,28.732528,77.11992,PM2.5,394
Delhi,Sirifort,28.5504249,77.2159377,PM10,284
Delhi,Sirifort,28.5504249,77.2159377,NO2,159
Delhi,Sonia Vihar,28.710508,77.249485,PM10,314
Delhi,Sri Aurobindo Marg,28.531346,77.190156,PM2.5,369
Delhi,Sri Aurobindo Marg,28.531346,77.190156,NH3,0
Delhi,Vivek Vihar,28.672342,77.31526,CO,67
Ahmedabad,Gyaspur,22.977134,72.553024,NO2,3
Ahmedabad,Mani0gar,23.002657,72.591912,CO,46
Ahmedabad,Raikhad,23.020509,72.579261,SO2,3
Ahmedabad,Raikhad,23.020509,72.579261,OZONE,14
Ahmedabad,Rakhial,23.016834,72.625775,NO2,9
Ahmedabad,SAC ISRO Bopal,23.041137,72.456691,OZONE,2
Ahmedabad,SAC ISRO Satellite,23.023389,72.515201,PM2.5,119
Ahmedabad,SAC ISRO Satellite,23.023389,72.515201,NH3,3
Ahmedabad,SAC ISRO Satellite,23.023389,72.515201,OZONE,22
Ahmedabad,SVPI Airport Hansol,23.076793,72.627874,NO2,10
Ahmedabad,Sardar Vallabhbhai Patel Stadium,23.04307,72.562968,NO2,13
Ahmedabad,Sardar Vallabhbhai Patel Stadium,23.04307,72.562968,NH3,3
Ankleshwar,GIDC,21.613267,73.010555,SO2,55
Ankleshwar,GIDC,21.613267,73.010555,OZONE,32
Gandhi0gar,GIFT City,23.163798,72.677768,PM10,105
Gandhi0gar,IIPHG Lekawada,23.243639,72.68994,SO2,9
Gandhi0gar,Sector,23.221714,72.654328,OZONE,29
Surat,Science Center,21.170046,72.795405,PM2.5,94
Surat,Science Center,21.170046,72.795405,NO2,11
Vapi,Phase,20.362421,72.918013,CO,120
Vapi,Phase,20.362421,72.918013,OZONE,4
Vatva,Phase,22.969611,72.6435,NO2,57
Vatva,Phase,22.969611,72.6435,CO,39
Vatva,Phase,22.969611,72.6435,OZONE,26
Ambala,Patti Mehar,30.379589,76.778328,SO2,5
Bahadurgarh,Arya 0gar,28.6701,76.9254,SO2,10
Ballabgarh,0thu Colony,28.3419248,77.319699,NH3,2
Ballabgarh,0thu Colony,28.3419248,77.319699,SO2,7
Ballabgarh,0thu Colony,28.3419248,77.319699,CO,56
Ballabgarh,0thu Colony,28.3419248,77.319699,OZONE,24
Bhiwani,H.B. Colony,28.806223,76.141105,CO,91
Dharuhera,Municipal Corporation Office,28.2068,76.7997,PM2.5,236
Faridabad,Sector 30,28.4417,77.3217,PM10,141
Faridabad,Sector 30,28.4417,77.3217,NO2,31
Faridabad,Sector 30,28.4417,77.3217,NH3,9
Faridabad,Sector 30,28.4417,77.3217,CO,78
Faridabad,Sector,28.4088421,77.3099081,SO2,16
Fatehabad,Huda Sector,29.503664,75.467934,PM2.5,228
Fatehabad,Huda Sector,29.503664,75.467934,NO2,30
Gurugram,NISE Gwal Pahari,28.422681,77.148944,PM2.5,295
Gurugram,NISE Gwal Pahari,28.422681,77.148944,PM10,206
Gurugram,Sector,28.4227,77.0667,PM10,204
Gurugram,Teri Gram,28.4275,77.1465,NO2,41
Gurugram,Teri Gram,28.4275,77.1465,SO2,4
Hisar,Urban Estate,29.14056,75.744941,PM10,160
Hisar,Urban Estate,29.14056,75.744941,SO2,26
Jind,Police Lines,29.307814,76.337619,OZONE,12
Kaithal,Rishi 0gar,29.8006,76.4155,PM2.5,154
Kaithal,Rishi 0gar,29.8006,76.4155,NO2,25
Kaithal,Rishi 0gar,29.8006,76.4155,SO2,6
Kar0l,Sector,29.6953,77.0027,OZONE,35
Kurukshetra,Sector,29.966942,76.875879,NH3,6
Kurukshetra,Sector,29.966942,76.875879,SO2,10
Kurukshetra,Sector,29.966942,76.875879,CO,69
Mandikhera,General Hospital,27.9002,76.9938,SO2,34
Mandikhera,General Hospital,27.9002,76.9938,OZONE,26
Manesar,Sector,28.360699,76.93609,PM2.5,234
Palwal,Shyam 0gar,28.1485564,77.3320667,SO2,6
Palwal,Shyam 0gar,28.1485564,77.3320667,OZONE,21
Panchkula,Sector,30.7057778,76.85318056,NO2,29
Panchkula,Sector,30.7057778,76.85318056,OZONE,48
Panipat,Sector,29.497973,76.993331,PM2.5,199
Panipat,Sector,29.497973,76.993331,PM10,173
Sirsa,F,29.5364,75.0158,PM2.5,131
Sirsa,F,29.5364,75.0158,NO2,10
Sonipat,Murthal,29.0272,77.0621,NH3,9
Baddi,HIMUDA Complex Phase,30.943887,76.801991,PM2.5,331
Baddi,HIMUDA Complex Phase,30.943887,76.801991,OZONE,78
Dhanbad,Kalakusuma,23.811548,86.481238,PM10,122
Dhanbad,Kalakusuma,23.811548,86.481238,CO,113
Pathardih,Mohalbani Ghat,23.66988,86.411725,SO2,26
Pathardih,Mohalbani Ghat,23.66988,86.411725,OZONE,16
Bagalkot,Vidayagiri,16.172806,75.659694,PM10,54
Belgaum,Ramteerth 0gar,15.888653,74.541751,PM10,69
Bengaluru,Hebbal,13.029152,77.585901,NO2,0
Bengaluru,Hebbal,13.029152,77.585901,NH3,0
Bengaluru,Jigani,12.7816279,77.6299145,NH3,2
Bengaluru,Jigani,12.7816279,77.6299145,CO,55
Bengaluru,Kasturi 0gar,13.003872,77.664217,SO2,8
Bengaluru,Peenya,13.0270199,77.494094,PM2.5,59
Bengaluru,Peenya,13.0270199,77.494094,SO2,15
Bengaluru,RVCE,12.921418,77.502466,PM2.5,74
Bengaluru,RVCE,12.921418,77.502466,NO2,31
Bengaluru,Sanegurava Halli,12.990328,77.5431385,CO,27
Bengaluru,Shivapura_Peenya,13.0246342,77.5080115,NH3,4
Chamaraja0gar,Urban,11.55358,76.55521,NO2,29
Chamaraja0gar,Urban,11.55358,76.55521,SO2,5
Chikkaballapur,Chikkaballapur Rural,13.428828,77.731418,NO2,11
Chikkaballapur,Chikkaballapur Rural,13.428828,77.731418,OZONE,25
Chikkamagaluru,Kalya0 0gara,13.328028,75.797056,NH3,4
Dava0gere,Devaraj Urs Badavane,14.4758,75.9052,CO,18
Hubballi,Lingaraj 0gar,15.3714823,75.1160168,PM10,66
Hubballi,Lingaraj 0gar,15.3714823,75.1160168,SO2,2
Kalaburagi,Lal Bahadur Shastri 0gar,17.321993,76.822628,NO2,11
Kalaburagi,Lal Bahadur Shastri 0gar,17.321993,76.822628,OZONE,62
Kalaburagi,Mahatma Basaveswar Colony,17.336318,76.847397,CO,62
Karwar,KHB Colony,14.816666,74.141003,SO2,18
Karwar,KHB Colony,14.816666,74.141003,CO,64
Kolar,Tamaka Ind. Area,13.1276288,78.1570122,OZONE,46
Koppal,Diwator 0gar,15.34763,76.181767,CO,84
Koppal,Diwator 0gar,15.34763,76.181767,OZONE,53
Madikeri,Stuart Hill,12.415911,75.73505,PM10,39
Madikeri,Stuart Hill,12.415911,75.73505,SO2,4
Mangalore,Kadri,12.88925,74.853,CO,51
Mysuru,Hebbal 1st Stage,12.21041,76.37376,NO2,29
Raichur,Haji Colony,16.208139,77.348417,PM2.5,42
Rama0gara,Vijay 0gar,12.733409,77.298051,PM10,42
Shivamogga,Vinoba 0gara,13.94,75.555917,PM10,48
Shivamogga,Vinoba 0gara,13.94,75.555917,OZONE,59
Tumakuru,Thimmalapura,13.377516,77.099072,PM10,131
Tumakuru,Thimmalapura,13.377516,77.099072,CO,37
Vijayapura,Ibrahimpur,16.802639,75.722694,OZONE,19
Eloor,Udyogamandal,10.073232,76.302765,PM10,26
Eloor,Udyogamandal,10.073232,76.302765,NO2,5
Kochi,Vyttila,9.969447,76.321186,CO,53
Kollam,Polayathode,8.8787,76.6073,PM2.5,83
Thiruva0nthapuram,Kariavattom,8.5637,76.8865,NO2,9
Thiruva0nthapuram,Plammoodu,8.5149093,76.9435879,CO,52
Thrissur,Corporation Ground,10.5324,76.2159,NH3,1
Thrissur,Corporation Ground,10.5324,76.2159,OZONE,28
Bhopal,T T 0gar,23.233584,77.400574,SO2,28
Bhopal,T T 0gar,23.233584,77.400574,OZONE,94
Damoh,Shrivastav Colony,23.81748678,79.446246,PM2.5,48
Damoh,Shrivastav Colony,23.81748678,79.446246,PM10,85
Gwalior,City Center,26.203442,78.193251,NH3,10
Gwalior,Maharaj Bada,26.200388,78.147714,PM2.5,267
Gwalior,Maharaj Bada,26.200388,78.147714,SO2,20
Gwalior,Phool Bagh,26.210536,78.171,SO2,14
Gwalior,Phool Bagh,26.210536,78.171,CO,48
Indore,Chhoti Gwaltoli,22.431,75.5213,PM10,180
Indore,Maguda 0gar,22.7524,75.8872,PM2.5,0
Indore,Maguda 0gar,22.7524,75.8872,SO2,0
Indore,Maguda 0gar,22.7524,75.8872,OZONE,40
Indore,Regio0l Park,22.678,75.8559,CO,24
Jabalpur,Gupteshwar,23.142888,79.916147,PM2.5,145
Jabalpur,Marhatal,23.168606,79.932247,PM10,153
Jabalpur,Marhatal,23.168606,79.932247,NO2,76
Katni,Gole Bazar,23.50016,80.23284,NO2,59
Maihar,Sahilara,24.2613009,80.7231783,SO2,12
Maihar,Sahilara,24.2613009,80.7231783,CO,34
Pithampur,Sector,22.624758,75.675238,SO2,16
Ratlam,Shasthri 0gar,23.331731,75.045981,PM2.5,174
Ratlam,Shasthri 0gar,23.331731,75.045981,NO2,39
Sagar,Civil Lines,23.838586,78.759431,NH3,7
Sagar,Civil Lines,23.838586,78.759431,SO2,4
Sagar,Deen Dayal 0gar,23.8640158,78.80289321,PM2.5,85
Sagar,Deen Dayal 0gar,23.8640158,78.80289321,PM10,104
Sagar,Deen Dayal 0gar,23.8640158,78.80289321,CO,49
Ujjain,Mahakaleshwar Temple,23.182719,75.768218,PM2.5,296
Ujjain,Mahakaleshwar Temple,23.182719,75.768218,OZONE,37
Akola,Ramdaspeth,20.719516,77.000253,PM2.5,171
Akola,Ramdaspeth,20.719516,77.000253,SO2,10
Akola,Ramdaspeth,20.719516,77.000253,OZONE,50
Amravati,Shivneri Colony,20.9402359,77.7895248,NH3,3
Amravati,Shivneri Colony,20.9402359,77.7895248,CO,42
Amravati,Shivneri Colony,20.9402359,77.7895248,OZONE,96
Amravati,Shri Shivaji Science College,20.939198,77.765701,SO2,51
Aurangabad,MIDC Chilkaltha0,19.87562,75.38731,NO2,66
Aurangabad,MIDC Chilkaltha0,19.87562,75.38731,NH3,4
Aurangabad,MIDC Chilkaltha0,19.87562,75.38731,OZONE,31
Aurangabad,More Chowk Waluj,19.8389439,75.244448,PM10,168
Aurangabad,More Chowk Waluj,19.8389439,75.244448,NO2,32
Aurangabad,More Chowk Waluj,19.8389439,75.244448,SO2,11
Badlapur,Katrap,19.16485,73.23409,NO2,62
Belapur,CBD Belapur,19.0243902,73.0406721,NH3,0
Bhiwandi,Gokul 0gar,19.309073,73.057223,NO2,75
Bhiwandi,Gokul 0gar,19.309073,73.057223,SO2,15
Bhiwandi,Gokul 0gar,19.309073,73.057223,CO,49
Jal0,Old MIDC,19.854616,75.905894,PM10,184
Kalyan,Khadakpada,19.25292,73.142019,NO2,50
Kalyan,Khadakpada,19.25292,73.142019,OZONE,22
Kolhapur,Shivaji University,16.6870449,74.2505872,CO,38
Kolhapur,Sinchan Bhavan,16.7143745,74.2426398,PM10,215
Latur,Sawe Wadi,18.39963,76.57452,PM2.5,200
Mahad,Kamble Tarf Birwadi,18.1023399,73.4783687,NO2,28
Malegaon,Mahesh 0gar,20.555712,74.529236,SO2,9
Malegaon,Mahesh 0gar,20.555712,74.529236,CO,28
Mira-Bhayandar,Bhayandar West,19.296481,72.840923,PM2.5,156
Mumbai,Bandra Kurla Complex,19.053536,72.84643,PM10,163
Mumbai,Bandra Kurla Complex,19.053536,72.84643,CO,97
Mumbai,Bandra Kurla Complex,19.065931,72.862131,PM2.5,214
Mumbai,Bandra Kurla Complex,19.065931,72.862131,PM10,191
Mumbai,Borivali East,19.23241,72.86895,CO,57
Mumbai,Borivali East,19.23241,72.86895,OZONE,127
Mumbai,Borivali East,19.2243333,72.8658113,PM10,95
Mumbai,Borivali East,19.2243333,72.8658113,SO2,8
Mumbai,Borivali East,19.2243333,72.8658113,CO,30
Mumbai,Borivali East,19.2243333,72.8658113,OZONE,5
Mumbai,Byculla,18.9767,72.838,NO2,41
Mumbai,Chembur,19.0364585,72.8954371,PM2.5,187
Mumbai,Chembur,19.0364585,72.8954371,SO2,14
Mumbai,Chhatrapati Shivaji Intl. Airport (T2),19.10078,72.87462,PM2.5,59
Mumbai,Chhatrapati Shivaji Intl. Airport (T2),19.10078,72.87462,OZONE,25
Mumbai,Colaba,18.91,72.82,NO2,29
Mumbai,Colaba,18.91,72.82,NH3,1
Mumbai,Colaba,18.91,72.82,OZONE,4
Mumbai,Ghatkopar,19.083694,72.920967,NO2,33
Mumbai,Kandivali East,19.2058,72.8682,PM2.5,50
Mumbai,Kandivali East,19.2058,72.8682,NH3,9
Mumbai,Kandivali East,19.2058,72.8682,CO,85
Mumbai,Kandivali East,19.2058,72.8682,OZONE,2
Mumbai,Kandivali West,19.215859,72.831718,PM10,214
Mumbai,Kandivali West,19.215859,72.831718,NH3,4
Mumbai,Kandivali West,19.215859,72.831718,CO,49
Mumbai,Kherwadi_Bandra East,19.0632143,72.8456324,PM10,161
Mumbai,Kherwadi_Bandra East,19.0632143,72.8456324,CO,41
Mumbai,Khindipada,19.1653323,72.922099,OZONE,94
Mumbai,Kurla,19.0863,72.8888,CO,53
Mumbai,Mazgaon,18.96702,72.84214,CO,39
Mumbai,Mulund West,19.175,72.9419,NO2,30
Mumbai,0vy 0gar,18.897756,72.81332,PM2.5,194
Mumbai,0vy 0gar,18.897756,72.81332,NH3,9
Mumbai,Powai,19.1375,72.915056,OZONE,53
Mumbai,Sewri,19.000084,72.85673,PM2.5,244
Mumbai,Sewri,19.000084,72.85673,PM10,166
Mumbai,Sewri,19.000084,72.85673,OZONE,200
Mumbai,Shivaji 0gar,19.060498,72.923356,OZONE,167
Mumbai,Siddharth 0gar,19.000083,72.813993,NO2,60
Mumbai,Siddharth 0gar,19.000083,72.813993,OZONE,131
Mumbai,Sion,19.047,72.8746,CO,45
Mumbai,Vasai West,19.3832,72.8204,NO2,27
Mumbai,Vasai West,19.3832,72.8204,CO,58
Mumbai,Vasai West,19.3832,72.8204,OZONE,47
Mumbai,Vile Parle West,19.10861,72.83622,PM10,0
Mumbai,Vile Parle West,19.10861,72.83622,OZONE,4
Mumbai,Worli,18.9936162,72.8128113,NO2,18
0gpur,Opp GPO Civil Lines,21.152875,79.0517531,CO,101
0gpur,Ram 0gar,21.143383,79.048912,SO2,22
0gpur,Ram 0gar,21.143383,79.048912,OZONE,76
0shik,Hirawadi,20.021503,73.813844,OZONE,83
0shik,Pandav 0gari,19.9591346,73.7788008,PM2.5,186
0shik,Pandav 0gari,19.9591346,73.7788008,SO2,8
0vi Mumbai,Kopripada,19.090337,73.014232,PM10,151
0vi Mumbai,Kopripada,19.090337,73.014232,CO,69
0vi Mumbai,Mahape,19.1135051,73.008978,NH3,3
0vi Mumbai,Mahape,19.1135051,73.008978,CO,41
0vi Mumbai,Nerul,19.008751,73.01662,SO2,25
0vi Mumbai,Sanpada,19.0575752,73.0151367,NO2,18
0vi Mumbai,Sector,19.02579,73.10297,SO2,14
0vi Mumbai,Tondare,19.063,73.1209,NO2,80
0vi Mumbai,Tondare,19.063,73.1209,SO2,101
Parbhani,Masoom Colony,19.265594,76.761463,OZONE,68
Pimpri-Chinchwad,Gavali0gar,18.63673,73.82487,NH3,7
Pimpri-Chinchwad,Gavali0gar,18.63673,73.82487,SO2,13
Pimpri-Chinchwad,Park Street Wakad,18.59051,73.77946,PM10,217
Pimpri-Chinchwad,Park Street Wakad,18.59051,73.77946,CO,68
Pimpri-Chinchwad,Thergaon,18.616318,73.765797,PM10,188
Pune,Bhosari,18.640051,73.848956,CO,27
Pune,Karve Road,18.5011743,73.8165527,NO2,2
Pune,Karve Road,18.5011743,73.8165527,OZONE,3
Pune,Savitribai Phule Pune University,18.547056,73.826908,SO2,4
Sangli,Vijay 0gar,16.5038,74.3623,PM10,127
Sangli,Vijay 0gar,16.5038,74.3623,NO2,42
Sangli,Vijay 0gar,16.5038,74.3623,SO2,10
Solapur,Dnyaneshwar 0gar,17.6336264,75.9132495,NO2,59
Solapur,Dnyaneshwar 0gar,17.6336264,75.9132495,NH3,30
Solapur,Ratandeep Housing Society,17.65439,75.90649,CO,87
Solapur,Solapur,17.6599188,75.9063906,PM2.5,40
Thane,Kasarvadavali,19.26777,72.97182,PM2.5,0
Thane,Pimpleshwar Mandir,19.192056,72.9585188,NO2,28
Thane,Upvan Fort,19.222279,72.957979,OZONE,166
Virar,Bolinj,19.445821,72.7988231,NO2,41
Virar,Bolinj,19.445821,72.7988231,NH3,7
Imphal,DM College of Science,24.8207389,93.9423085,PM2.5,24
Imphal,DM College of Science,24.8207389,93.9423085,PM10,32
Imphal,DM College of Science,24.8207389,93.9423085,NO2,8
Shillong,JN Stadium,25.5803419,91.8942571,CO,56
Shillong,Lumpyngngad,25.5586,91.8985,CO,12
Shillong,Lumpyngngad,25.5586,91.8985,OZONE,60
Kohima,PWD Juction,25.6635413,94.0989878,OZONE,10
Balasore,Kalidaspur,21.51161,86.89088,PM10,210
Balasore,Kalidaspur,21.51161,86.89088,SO2,24
Balasore,Kalidaspur,21.51161,86.89088,CO,107
Barbil,Forest Office,22.1166054,85.3945546,CO,61
Baripada,Meher Colony,21.941841,86.728318,PM10,105
Bhubaneswar,Lingraj Mandir,20.24079,85.836784,CO,46
Bhubaneswar,Patia,20.34652,85.8163,NO2,42
Bhubaneswar,Patia,20.34652,85.8163,SO2,10
Byasa0gar,Ferro Chrome Colony,20.94185,86.1151,PM2.5,156
Byasa0gar,Ferro Chrome Colony,20.94185,86.1151,NO2,19
Cuttack,CDA Area,20.48891,85.84768,PM2.5,247
Cuttack,CDA Area,20.48891,85.84768,CO,56
Keonjhar,Jagamohanpur,21.6439,85.599355,NO2,54
0yagarh,Dabu0,21.847279,85.416905,PM2.5,150
Rourkela,Fertilizer Township,22.18972222,84.86277778,PM10,86
Rourkela,Fertilizer Township,22.18972222,84.86277778,NO2,18
Rourkela,Raghu0thpali,22.220833,84.809444,PM2.5,219
Rourkela,Raghu0thpali,22.220833,84.809444,NO2,33
Rourkela,Raghu0thpali,22.220833,84.809444,OZONE,43
Rourkela,Sector,22.245,84.88111111,PM10,101
Suakati,OMC Colony,21.606865,85.510538,SO2,11
Suakati,OMC Colony,21.606865,85.510538,CO,11
Talcher,Talcher Coalfields,20.9360711,85.1707021,SO2,65
Tensa,Barsua Iron Ore Mines,21.869985,85.167016,PM2.5,87
Amritsar,Golden Temple,31.62,74.876512,PM10,133
Amritsar,Golden Temple,31.62,74.876512,SO2,9
Amritsar,Golden Temple,31.62,74.876512,CO,17
Bathinda,Hardev 0gar,30.233011,74.907758,PM2.5,116
Jalandhar,Civil Line,31.321907,75.578914,SO2,16
Khan0,Kalal Majra,30.736056,76.209694,NO2,32
Khan0,Kalal Majra,30.736056,76.209694,SO2,11
Ludhia0,Punjab Agricultural University,30.9028,75.8086,PM2.5,219
Ludhia0,Punjab Agricultural University,30.9028,75.8086,PM10,204
Ludhia0,Punjab Agricultural University,30.9028,75.8086,NH3,8
Mandi Gobindgarh,RIMT University,30.649961,76.331442,NH3,2
Mandi Gobindgarh,RIMT University,30.649961,76.331442,CO,44
Rup0gar,Ratanpura,31.0325454,76.5623046,PM10,140
Ajmer,Civil Lines,26.470859,74.646594,PM2.5,135
Ajmer,Civil Lines,26.470859,74.646594,CO,37
Banswara,Rati Talai,23.55519,74.44001,NO2,15
Banswara,Rati Talai,23.55519,74.44001,NH3,3
Banswara,Rati Talai,23.55519,74.44001,SO2,10
Banswara,Rati Talai,23.55519,74.44001,CO,72
Baran,Bamboliya,25.106006,76.469948,PM2.5,232
Baran,Bamboliya,25.106006,76.469948,NH3,5
Baran,Bamboliya,25.106006,76.469948,CO,44
Barmer,Railway Colony,25.747299,71.393989,PM10,146
Bharatpur,Krish0 0gar,27.215415,77.50873,NO2,0
Bharatpur,Krish0 0gar,27.215415,77.50873,SO2,0
Bhilwara,Pratap 0gar,25.339605,74.618883,NH3,7
Bikaner,MM Ground,28.018792,73.292658,NH3,16
Bikaner,MM Ground,28.018792,73.292658,CO,95
Bikaner,MM Ground,28.018792,73.292658,OZONE,33
Bundi,New Colony,25.435774,75.644272,PM10,209
Bundi,New Colony,25.435774,75.644272,NH3,5
Churu,Subash Chowk,28.296139,74.961696,CO,30
